uid,user,lan,lon,type,amenity,name,street,housenumber
4592,Mirarkitty,31.0741678,120.9082712,node,restaurant,null,null,null
4592,Mirarkitty,31.0736422,120.9086607,node,bbq,null,null,null
619810,bg5hsc,30.1758247,120.2888569,node,police,萧山区公安分局火车南站警务室,null,null
619810,bg5hsc,30.1733529,120.2889964,node,police,杭州火车南站派出所,null,null
619810,bg5hsc,30.1743106,120.2879048,node,taxi,null,null,null
619810,bg5hsc,30.1732277,120.2883527,node,post_office,杭州市萧山区邮政局,null,null
647416,量子妖,31.1320742,121.3617295,node,fuel,中石化明星加油站,null,null
647416,量子妖,31.130063,121.3698191,node,hospital,莘庄社区卫生服务中心,null,null
619810,bg5hsc,30.1461754,120.2773441,node,school,浙江电大萧山学院,null,null
540071,bakasana,30.23475,120.11878,node,fast_food,Green Tea,null,null
4364275,AmamiyaLin,30.1975144,120.0947981,node,place_of_worship,真迹寺,null,null
540071,bakasana,30.21121,120.09405,node,shelter,null,null,null
66160,Xylem,31.4916959,121.3051153,node,fuel,null,null,null
677132,付子圣x,32.1056461,118.9062611,node,cafe,偲怡园,null,null
677132,付子圣x,32.1057406,118.9061398,node,pub,酒吧,null,null
504344,Michael Zhang,31.2478559,121.4479987,node,bank,招商银行,null,null
504344,Michael Zhang,31.248021,121.4484172,node,bank,天津银行,null,null
17497,katpatuka,29.663891,120.1646227,node,fuel,null,null,null
586175,lorkhan,32.2149159,119.4129209,node,nightclub,菲芘,null,null
586175,lorkhan,29.806836,121.5561806,node,bus_station,null,null,null
586175,lorkhan,29.8090221,121.5600826,node,bus_station,null,null,null
586175,lorkhan,29.8123918,121.5634532,node,bus_station,null,null,null
586175,lorkhan,29.8165056,121.5662071,node,bus_station,null,null,null
586175,lorkhan,29.8203166,121.5637349,node,bus_station,null,null,null
586175,lorkhan,29.8226072,121.55603,node,bus_station,null,null,null
586175,lorkhan,29.8226905,121.5626787,node,bus_station,null,null,null
586175,lorkhan,29.8233986,121.5464529,node,bus_station,null,null,null
586175,lorkhan,29.8303951,121.5469569,node,bus_station,null,null,null
586175,lorkhan,29.8344971,121.5482291,node,bus_station,null,null,null
586175,lorkhan,29.837183,121.5495012,node,bus_station,null,null,null
586175,lorkhan,29.8473848,121.5547578,node,bus_station,null,null,null
586175,lorkhan,29.8492749,121.5565891,node,bus_station,null,null,null
586175,lorkhan,29.8507739,121.5567451,node,bus_station,null,null,null
586175,lorkhan,29.8519397,121.5522446,node,bus_station,null,null,null
586175,lorkhan,29.8533865,121.5484281,node,bus_station,null,null,null
586175,lorkhan,29.8601359,121.5501009,node,bus_station,null,null,null
586175,lorkhan,29.8647882,121.550743,node,bus_station,null,null,null
586175,lorkhan,29.8673224,121.5530532,node,bus_station,null,null,null
586175,lorkhan,29.8697057,121.5528732,node,bus_station,null,null,null
17497,katpatuka,30.1752738,119.3940079,node,fuel,null,null,null
3510066,nebendrin,31.2306754,121.4500411,node,cafe,星巴克咖啡,null,null
680736,frankcz,31.22968,121.4507224,node,cafe,星巴克咖啡,null,null
680736,frankcz,31.229813,121.4497782,node,cafe,星巴克咖啡,null,null
680736,frankcz,31.228758,121.4467634,node,cafe,星巴克咖啡,null,null
2014242,PRinMass,31.228758,121.4478953,node,restaurant,新元素,null,null
83557,Esperanza36,31.2286708,121.4466454,node,restaurant,鼎泰丰,null,null
680736,frankcz,31.2294919,121.4496761,node,restaurant,露露酒家,null,null
680736,frankcz,31.2296066,121.4497461,node,restaurant,桃花源,null,null
680736,frankcz,31.2293726,121.4493384,node,restaurant,小南国日式烧烤,null,null
680736,frankcz,31.2293359,121.4489897,node,restaurant,海云台,null,null
680736,frankcz,31.2286662,121.4501645,node,restaurant,屋企汤馆,null,null
680736,frankcz,31.2296983,121.4508082,node,restaurant,沃歌斯,null,null
680736,frankcz,31.2297534,121.4506258,node,fast_food,麦当劳,null,null
680736,frankcz,31.2293956,121.450084,node,fountain,null,null,null
6326,mike_hd,31.1505072,121.442097,node,toilets,null,null,null
6326,mike_hd,31.1478421,121.4427676,node,fountain,null,null,null
683648,Shuhai,31.1627114,121.5204882,node,parking,null,null,null
586175,lorkhan,32.1981496,119.4621707,node,waste_basket,null,null,null
586175,lorkhan,32.19828,119.462901,node,bench,null,null,null
586175,lorkhan,32.198327,119.462827,node,bench,null,null,null
586175,lorkhan,32.1983285,119.4627944,node,bench,null,null,null
586175,lorkhan,32.1983357,119.4624525,node,bench,null,null,null
586175,lorkhan,32.1983481,119.4624611,node,bench,null,null,null
586175,lorkhan,32.1983964,119.4622214,node,bench,null,null,null
586175,lorkhan,32.1984311,119.4623041,node,bench,null,null,null
986138,qiaodongzheng,32.1993089,119.4604023,node,atm,null,null,null
683648,Shuhai,31.0153018,121.4151126,node,car_rental,一嗨租车(老闵行店),null,null
683648,Shuhai,31.0218212,121.4465874,node,parking,null,null,null
683648,Shuhai,31.0201203,121.4466947,node,parking,null,null,null
683648,Shuhai,31.0209386,121.447789,node,parking,null,null,null
2607646,AUV,30.2622224,120.1239,node,police,杭州市公安局西湖区分局,null,null
684750,sleepingice,30.2620649,120.1238142,node,bank,China Construction Bank,null,null
684750,sleepingice,30.2623081,120.1236248,node,bank,Agricultural Bank of China,null,null
683648,Shuhai,31.1641701,121.4933658,node,bank,建设银行,null,null
683648,Shuhai,31.1633576,121.4936984,node,bank,招商银行,null,null
683648,Shuhai,31.1631786,121.4928186,node,marketplace,国美电器,null,null
342402,FDF,31.1944854,121.3791522,node,restaurant,null,null,null
342402,FDF,31.1963512,121.3805066,node,school,Song Qing Ling,null,null
342402,FDF,31.183903,121.3907174,node,swimming_pool,null,null,null
342402,FDF,31.195293,121.3784227,node,restaurant,Several restaurants,null,null
342402,FDF,31.1955876,121.3866501,node,swimming_pool,Shanghai Nuoyi sports,null,null
342402,FDF,31.1805356,121.3831452,node,pub,null,null,null
342402,FDF,31.1859647,121.3567415,node,fuel,null,null,null
342402,FDF,31.1803428,121.382775,node,restaurant,null,null,null
596114,z_i_g_o,31.1930141,121.3808746,node,parking,null,null,null
512905,jefo,30.9396908,120.889174,node,bus_station,null,null,null
512905,jefo,30.9430953,120.875032,node,fuel,null,null,null
345866,hob,31.0604252,121.302129,node,fuel,Sinopec,null,null
342402,FDF,30.5943161,119.8617308,node,place_of_worship,null,null,null
17497,katpatuka,32.1072657,120.2196786,node,fuel,null,null,null
17497,katpatuka,32.1111038,120.2201829,node,fuel,null,null,null
17497,katpatuka,32.4107478,119.6640778,node,fuel,null,null,null
17497,katpatuka,32.4121879,119.663983,node,fuel,null,null,null
83557,Esperanza36,31.2510569,121.5030595,node,ferry_terminal,公平路,null,null
4592,Mirarkitty,31.2300932,121.4897151,node,cafe,null,null,null
2719768,j_c_schwartz,31.2331481,121.4904339,node,fire_station,Shanghai Harbor Police Marine Fire Department ,null,null
2719768,j_c_schwartz,31.2336068,121.4899189,node,police,China MSA,null,null
4592,Mirarkitty,31.230451,121.4904876,node,cafe,null,null,null
4592,Mirarkitty,31.2259345,121.4766774,node,fast_food,YoBa,null,null
4592,Mirarkitty,31.2437673,121.4991511,node,cafe,Costa Coffe,null,null
4592,Mirarkitty,31.2423038,121.4920372,node,restaurant,null,null,null
693556,WingsNight,30.1881305,120.1663667,node,pub,尚待快捷酒家,null,null
4592,Mirarkitty,31.2357023,121.5120308,node,hospital,null,null,null
4592,Mirarkitty,31.3417947,121.5861112,node,restaurant,null,null,null
4592,Mirarkitty,31.3417166,121.5859506,node,restaurant,null,null,null
4592,Mirarkitty,31.3414376,121.5851185,node,casino,null,null,null
4592,Mirarkitty,31.3285482,121.5847165,node,restaurant,null,null,null
66160,Xylem,31.4631293,121.411668,node,ferry_terminal,石洞口码头,null,null
388809,市川ゆり子,32.1706351,119.0532905,node,post_office,null,null,null
9176,Maarten Deen,30.1626261,119.1009535,node,fuel,null,null,null
66160,Xylem,31.3745337,121.5317146,node,fuel,null,null,null
66160,Xylem,31.3749913,121.5333961,node,fuel,null,null,null
711135,popeyesheng,30.193343,120.215595,node,parking,简易停车场,null,null
711135,popeyesheng,30.2042917,120.208015,node,parking,教工停车场,null,null
711135,popeyesheng,30.2023874,120.2082127,node,bench,null,null,null
711135,popeyesheng,30.2018369,120.2085354,node,parking,null,null,null
711135,popeyesheng,30.1936976,120.2224856,node,hospital,null,null,null
711135,popeyesheng,30.2040391,120.2072774,node,parking,教工停车场,null,null
711135,popeyesheng,30.202933,120.208369,node,drinking_water,饮水机,null,null
711135,popeyesheng,30.2021012,120.2081733,node,bench,null,null,null
711135,popeyesheng,30.2031907,120.2074571,node,library,学校图书馆,null,null
711135,popeyesheng,30.1933035,120.2236872,node,marketplace,null,null,null
711135,popeyesheng,30.1899581,120.213189,node,fuel,null,null,null
711135,popeyesheng,30.194096,120.217019,node,toilets,肮脏的公共厕所,null,null
711135,popeyesheng,30.2041775,120.2074291,node,restaurant,学校食堂,null,null
649572,JasonChao,29.9140776,121.8482627,node,school,长江中学,null,null
649572,JasonChao,29.9034001,121.8251291,node,school,岷山中学,null,null
649572,JasonChao,29.913309,121.84737,node,fast_food,肯德基,null,null
649572,JasonChao,29.9139135,121.8448487,node,bank,工商银行,null,null
649572,JasonChao,29.9048833,121.8538395,node,school,北仑区广播电视大学,null,null
649572,JasonChao,29.9095798,121.8409542,node,school,北仑外国语学校,null,null
649572,JasonChao,29.9132253,121.8365178,node,kindergarten,北仑区中心幼儿园,null,null
649572,JasonChao,29.9164429,121.8340341,node,post_office,中国邮政,null,null
649572,JasonChao,29.906679,121.8257813,node,school,绍成小学,null,null
649572,JasonChao,29.9105292,121.8463646,node,kindergarten,太平洋幼儿园,null,null
649572,JasonChao,29.8861328,121.8322991,node,school,北仑中学,null,null
649572,JasonChao,29.886877,121.8236087,node,school,泰河中学,null,null
649572,JasonChao,29.8925138,121.813073,node,school,明港高级中学,null,null
3470947,陈耀军(Eureka),29.8953832,121.8150566,node,school,宁波职业技术学院,null,null
649572,JasonChao,29.9001966,121.8173646,node,school,宁波东海实验学校,null,null
649572,JasonChao,29.9139692,121.8456621,node,hospital,宁波港职工医院北仑卫生所,null,null
649572,JasonChao,29.9162468,121.8505406,node,hospital,外来工内科诊所,null,null
649572,JasonChao,29.9128339,121.850031,node,police,宁波公安局北仑分局,null,null
649572,JasonChao,29.9184181,121.8525147,node,school,宁波港技工学校,null,null
649572,JasonChao,29.9137406,121.8401176,node,cinema,北仑影剧院,null,null
66160,Xylem,31.0778557,121.5121512,node,townhall,浦江镇政府,null,null
3333854,sws12,31.2242234,121.4905795,node,hospital,null,null,null
4355902,sghiei,31.0786209,121.5045506,node,fuel,中国石化SINOPEC,null,null
66160,Xylem,31.3269127,121.5232221,node,taxi,null,null,null
649572,JasonChao,29.9144422,121.8418275,node,bank,宁波银行,null,null
649572,JasonChao,29.9142934,121.8423586,node,bank,交通银行,null,null
649572,JasonChao,29.9141865,121.842836,node,bank,光大银行,null,null
649572,JasonChao,29.9141074,121.8432115,node,bank,兴业银行,null,null
649572,JasonChao,29.9140656,121.8437211,node,bank,民生银行,null,null
649572,JasonChao,29.913968,121.844381,node,bank,建设银行,null,null
649572,JasonChao,29.9148933,121.8504374,node,pharmacy,康泰嵩山大药房,null,null
649572,JasonChao,29.9068908,121.8239586,node,hospital,长海综合医院,null,null
649572,JasonChao,29.9091275,121.8346606,node,school,华山小学,null,null
649572,JasonChao,29.9264649,121.8294936,node,school,松花江中学,null,null
649572,JasonChao,29.9088337,121.8069094,node,police,大港工业城警务室,null,null
649572,JasonChao,29.9167942,121.8530755,node,kindergarten,北极星幼儿园,null,null
649572,JasonChao,29.9183843,121.833474,node,school,新碶小学,null,null
649572,JasonChao,29.9065146,121.8509787,node,school,新星小学,null,null
649572,JasonChao,29.9238903,121.8254887,node,hospital,北仑区中医院,null,null
649572,JasonChao,29.8888937,121.869155,node,school,山前小学,null,null
649572,JasonChao,29.889103,121.8477188,node,school,九峰小学,null,null
649572,JasonChao,29.8894843,121.847692,node,kindergarten,九峰幼儿园,null,null
649572,JasonChao,29.9220027,121.8660169,node,police,北仑港区派出所,null,null
986643,wumin,32.2041133,119.4582831,node,bus_station,梦溪广场站,null,null
649572,JasonChao,29.8879277,121.993036,node,bus_station,白峰客运站,null,null
649572,JasonChao,29.8862068,121.9971987,node,kindergarten,白峰镇中心幼儿园,null,null
649572,JasonChao,29.8856208,121.9921937,node,cinema,白峰影剧院,null,null
649572,JasonChao,29.8780997,121.9923332,node,school,白峰镇中心小学,null,null
649572,JasonChao,29.883765,121.9888356,node,police,白峰派出所,null,null
649572,JasonChao,29.8845278,121.992419,node,townhall,白峰镇政府,null,null
649572,JasonChao,29.8802951,121.9939962,node,school,白峰中学,null,null
649572,JasonChao,29.9020161,121.84045,node,townhall,宁波市北仑区政府,null,null
649572,JasonChao,29.8723567,121.9138835,node,school,柴桥小学,null,null
649572,JasonChao,29.8734126,121.9150047,node,school,柴桥中学,null,null
649572,JasonChao,29.8734033,121.9145862,node,cinema,柴桥影院,null,null
649572,JasonChao,29.8735568,121.9138164,node,library,柴桥图书馆,null,null
649572,JasonChao,29.8731173,121.9134168,node,kindergarten,柴桥幼儿园,null,null
649572,JasonChao,29.876371,121.9038896,node,school,柴桥实验小学,null,null
649572,JasonChao,29.8794038,121.9105844,node,hospital,柴桥医院,null,null
649572,JasonChao,29.8780502,121.9164423,node,police,柴桥派出所,null,null
649572,JasonChao,29.8789526,121.9159649,node,post_office,柴桥邮政支局,null,null
649572,JasonChao,29.8314973,122.0293472,node,ferry_terminal,宁舟汽渡站,null,null
649572,JasonChao,29.8349517,121.8706633,node,place_of_worship,瑞岩寺,null,null
342402,FDF,31.0671895,120.9167513,node,fuel,null,null,null
649572,JasonChao,29.932953,121.8381702,node,fuel,null,null,null
649572,JasonChao,29.9351286,121.8315935,node,fuel,宁波港北二集司加气站,null,null
527986,zzcolin,31.2666289,121.2123345,node,parking_entrance,null,null,null
527986,zzcolin,31.2668436,121.2127669,node,parking_entrance,null,null,null
527986,zzcolin,31.2692959,121.210449,node,pharmacy,复美大药房,null,null
527986,zzcolin,31.2696345,121.2102464,node,bank,中国邮政储蓄银行,null,null
527986,zzcolin,31.2695265,121.2103015,node,post_office,黄渡邮政支局,null,null
527986,zzcolin,31.2693885,121.2103153,node,public_building,安亭镇社区事务受理中心 (黄渡分中心),null,null
649572,JasonChao,29.8898396,121.860481,node,marketplace,九峰市场,null,null
27454,Popolon,30.8635825,120.358484,node,fuel,null,null,null
190389,HHCacher,32.2064413,119.4423403,node,fast_food,中山桥店,null,null
360397,DAJIBA,32.3893199,119.4526177,node,restaurant,null,null,null
360397,DAJIBA,32.3968663,119.4235801,node,parking,null,null,null
360397,DAJIBA,32.4037871,119.4205492,node,parking,null,null,null
644495,tstanley,32.0166468,120.864475,node,school,南通市城中小学,null,null
644495,tstanley,32.0135845,120.8636052,node,school,南通师范第一附属小学,null,null
644495,tstanley,32.0080908,120.8610257,node,swimming_pool,南通市游泳池,null,null
132499,rscprof,30.4891103,120.4614881,node,toilets,null,null,null
222066,fxx2000,31.11009,121.4408895,node,parking,null,null,null
222066,fxx2000,31.1100533,121.4398595,node,restaurant,null,null,null
222066,fxx2000,31.1911382,121.4335831,node,fast_food,null,null,null
222066,fxx2000,31.1900185,121.4377888,node,restaurant,null,null,null
66160,Xylem,31.3269573,121.5267559,node,restaurant,新沈家门海鲜城,null,null
66160,Xylem,31.3273262,121.5244812,node,toilets,null,null,null
66160,Xylem,31.3269963,121.5245511,node,restaurant,新亚大包,null,null
66160,Xylem,31.3206494,121.527389,node,bank,工商银行,null,null
66160,Xylem,31.2259163,121.731901,node,fuel,null,null,null
66160,Xylem,31.2260446,121.7302113,node,fuel,null,null,null
66160,Xylem,31.2899585,121.5172095,node,bank,中国银行,null,null
596114,z_i_g_o,31.140088,121.5689943,node,parking,null,null,null
66160,Xylem,31.2982905,121.5282555,node,parking,null,null,null
66160,Xylem,31.315556,121.5292174,node,parking,欧尚,null,null
66160,Xylem,31.3160005,121.5316394,node,library,null,null,null
66160,Xylem,31.2432516,121.4850649,node,parking,半岛饭店,null,null
66160,Xylem,31.2386374,121.4855021,node,clock,null,null,null
364,Edward,31.2364221,121.4864006,node,restaurant,米氏西餐厅,null,null
66160,Xylem,31.2365,121.4863416,node,bar,魅力上海,null,null
66160,Xylem,31.2351788,121.4880903,node,parking,外滩,null,null
3836466,Koalberry,31.231865,121.4914337,node,parking,十六铺,null,null
527986,zzcolin,31.2242073,121.5446147,node,parking_entrance,null,null,null
66160,Xylem,31.229493,121.468537,node,parking,人民广场,null,null
290680,wheelmap_visitor,31.2305781,121.4719834,node,parking,人民广场,null,null
66160,Xylem,31.2307789,121.4719009,node,police,人民广场,null,null
3119547,Christophe9791,31.2313635,121.4721774,node,toilets,null,null,null
857408,huting,31.1874318,121.5390477,node,kindergarten,天池新村幼儿园,null,null
857408,huting,31.1870279,121.5375993,node,marketplace,天池菜场,null,null
110639,aighes,31.2965394,121.1590758,node,bank,Postal Savings Bank of China,null,null
110639,aighes,31.2917791,121.1583435,node,bank,null,null,null
1984668,CaryYang,31.2195391,121.5277835,node,cafe,星巴克,null,null
910750,code9527,31.2118758,121.5414315,node,建平世纪中学,null,null,null
164748,Matthewmayer,31.1915381,121.4262956,node,bank,中國建設銀行,null,null
5714206,Felipe Segatto,31.2087638,121.4191005,node,restaurant,川堂风,null,null
934310,Deruid,31.2393559,121.5927398,node,school,中欧国际工商学院 CEIBS,null,null
934828,shaoxing,29.9577473,120.5173055,node,hospital,兰亭镇人民医院,null,null
934828,shaoxing,29.9590393,120.5197409,node,townhall,兰亭镇人民政府,null,null
934828,shaoxing,29.9574261,120.5193118,node,school,兰亭镇中学,null,null
934828,shaoxing,29.9614747,120.5311564,node,parking,null,null,null
934828,shaoxing,29.9598759,120.5289838,node,parking,null,null,null
934828,shaoxing,29.9605359,120.5290857,node,taxi,null,null,null
934828,shaoxing,29.9549447,120.5206046,node,bank,瑞丰银行娄宫支行,null,null
934828,shaoxing,29.9570362,120.5177454,node,bank,瑞丰银行兰亭支行,null,null
934828,shaoxing,29.9530344,120.519462,node,bank,中国农业银行兰亭支行,null,null
934828,shaoxing,29.9531227,120.5194888,node,atm,"Agricultural Bank of China,Lanting sub branch ATM",null,null
934828,shaoxing,29.9582167,120.5198536,node,post_office,中国邮政娄宫储蓄所,null,null
934828,shaoxing,29.9619441,120.5312074,node,toilets,公共厕所,null,null
934828,shaoxing,29.9619255,120.5291689,node,toilets,公共厕所,null,null
934828,shaoxing,29.9602663,120.5303088,node,toilets,公共厕所,null,null
934828,shaoxing,29.9620254,120.5326263,node,toilets,null,null,null
934828,shaoxing,29.9584119,120.4815141,node,place_of_worship,分水桥路基督教堂,null,null
934828,shaoxing,29.9540142,120.5234046,node,place_of_worship,永兴寺,null,null
934828,shaoxing,29.9534525,120.5313015,node,place_of_worship,稽山寺,null,null
934828,shaoxing,29.9604662,120.5326075,node,place_of_worship,班竹庵,null,null
934828,shaoxing,29.926555,120.5002441,node,school,兰亭书法艺术学院,null,null
253683,sinopitt,31.4042402,121.4966819,node,place_of_worship,基督教吴淞堂,null,null
939182,LemonBird,31.3224049,120.6566696,node,bank,Bank of China,null,null
939182,LemonBird,31.3237705,120.6636004,node,post_office,China Post,null,null
939182,LemonBird,31.3216075,120.6517987,node,fuel,null,null,null
939182,LemonBird,31.3216442,120.6515627,node,car_wash,null,null,null
4816761,Austin Zhu,31.3229479,120.6659138,node,toilets,null,null,null
939182,LemonBird,31.3197653,120.6534939,node,atm,null,null,null
939182,LemonBird,31.322909,120.657464,node,apartments,万杨香樟,null,null
580542,miklas,31.2840716,121.5034292,node,post_office,null,null,null
960774,whison,31.314021,121.5107116,node,toilets,null,null,null
586175,lorkhan,32.2250448,119.4634962,node,restaurant,Dave's pizza,null,null
1068692,张笑非,32.2059308,119.4398185,node,fast_food,KFC(中山桥店),null,null
939182,LemonBird,31.31153,120.67174,node,restaurant,Casa Zoe,null,null
986643,wumin,32.2028725,119.4524891,node,taxi,出租车上下站,null,null
986232,lily lu,32.1931938,119.4668726,node,restaurant,家旺酒家,null,null
986482,dailei,32.2044087,119.4600669,node,restaurant,海龙麻酱鱼,null,null
986138,qiaodongzheng,32.2003149,119.4635626,node,atm,null,null,null
986645,caidan,32.2142156,119.4478577,node,hospital,江滨医院,null,null
986643,wumin,32.2019767,119.4475946,node,taxi,出租车上下客站,null,null
986643,wumin,32.2019585,119.446865,node,bus_station,正东路站,null,null
986138,qiaodongzheng,32.2005679,119.4633044,node,bank,农业银行,null,null
986643,wumin,32.2019267,119.4460067,node,bus_station,市政府站,null,null
986138,qiaodongzheng,32.2008675,119.4631327,node,bank,中国信合,null,null
986643,wumin,32.2020584,119.4467953,node,atm,null,null,null
986138,qiaodongzheng,32.2007676,119.4649781,node,hospital,京口区机关卫生服务站,null,null
986138,qiaodongzheng,32.2006636,119.4646669,node,bus_station,京口区政府北站,null,null
986643,wumin,32.2029484,119.4583771,node,toilets,null,null,null
986643,wumin,32.2019452,119.4466827,node,bank,江苏银行,null,null
986634,lironghua,32.2118654,119.4181748,node,post_office,和平路邮政支局,null,null
986643,wumin,32.2016865,119.4454703,node,taxi,出租车上下客站,null,null
986643,wumin,32.2019952,119.4448319,node,bank,工商银行,null,null
986643,wumin,32.2021495,119.4448588,node,atm,null,null,null
1068692,张笑非,32.2174347,119.4480578,node,restaurant,笑八仙,null,null
986138,qiaodongzheng,32.2048035,119.4598056,node,atm,null,null,null
986482,dailei,32.2051256,119.4591566,node,restaurant,毕加索咖啡西餐厅,null,null
986482,dailei,32.2052118,119.4590761,node,bank,工商银行,null,null
986482,dailei,32.2049168,119.459796,node,cinema,布拉格音乐广场,null,null
986482,dailei,32.2059783,119.4589258,node,bus_station,梦溪广场站,null,null
986482,dailei,32.2050668,119.4596337,node,restaurant,小镇粥铺,null,null
986482,dailei,32.2049533,119.4596874,node,restaurant,集集小镇,null,null
986482,dailei,32.2059201,119.4590126,node,bus_station,梦溪站,null,null
986643,wumin,32.2020619,119.443429,node,hospital,级机关医院,null,null
1068692,张笑非,32.2172259,119.4480159,node,bar,俊男酒吧,null,null
986138,qiaodongzheng,32.2036891,119.460749,node,bank,农业银行,null,null
986138,qiaodongzheng,32.2034757,119.4611245,node,bus_station,梦溪广场东站,null,null
986138,qiaodongzheng,32.2031898,119.4611406,node,bus_station,梦溪广场东站,null,null
986138,qiaodongzheng,32.1964216,119.4674384,node,bus_station,镇江高专站,null,null
986634,lironghua,32.2151656,119.415278,node,school,金山小学,null,null
1068692,张笑非,32.194561,119.4728954,node,bus_station,丹徒区人民医院站,null,null
986634,lironghua,32.2130597,119.4199558,node,school,镇江第六中学,null,null
986643,wumin,32.2019019,119.4461589,node,pub,冰果秀,null,null
1068692,张笑非,32.1937984,119.4633252,node,hospital,镇江第三人民医院,null,null
986232,lily lu,32.1941541,119.4627148,node,restaurant,金星饮食,null,null
986643,wumin,32.2018315,119.4500454,node,restaurant,憨老大农场农夫烤鸡,null,null
986138,qiaodongzheng,32.1946826,119.4719796,node,pharmacy,苏祥药店,null,null
986138,qiaodongzheng,32.1946783,119.4720705,node,hospital,丹徒区人民医院,null,null
986643,wumin,32.201886,119.4501849,node,hospital,长城门诊部,null,null
986232,lily lu,32.1948496,119.4616816,node,marketplace,运河商贸,null,null
619810,bg5hsc,30.3214494,120.3901598,node,school,浙江财经学院下沙校区南门,null,null
619810,bg5hsc,30.3233813,120.3697535,node,school,杭州日本人学校,null,null
619810,bg5hsc,30.3213068,120.3714487,node,school,中国计量学院现代科技学院,null,null
619810,bg5hsc,30.3215661,120.3785726,node,school,浙江金融职业学院,null,null
619810,bg5hsc,30.3163834,120.388411,node,school,杭州师范大学下沙校区南门,null,null
619810,bg5hsc,30.316639,120.3782293,node,school,浙江经贸职业技术学院,null,null
2735361,Jamesits,30.3141568,120.3691312,node,school,浙江水利水电学院南门,null,null
986643,wumin,32.2024897,119.4527437,node,pub,山水渡茶吧,null,null
986645,caidan,32.2140726,119.4477147,node,pharmacy,苏祥药店,null,null
986645,caidan,32.2141452,119.4472533,node,bank,建设银行,null,null
986482,dailei,32.2070417,119.458357,node,taxi,出租车上下客站,null,null
986482,dailei,32.2071506,119.4582819,node,restaurant,环球饮食店,null,null
986482,dailei,32.2084669,119.4583141,node,bus_station,梦溪路站,null,null
986482,dailei,32.2081945,119.4584804,node,taxi,出租车上下客站,null,null
986482,dailei,32.2080357,119.4584804,node,restaurant,香村楼,null,null
986482,dailei,32.2074091,119.4586051,node,restaurant,京味涮肉坊,null,null
986482,dailei,32.2085758,119.4582229,node,bus_station,环城路站,null,null
986232,lily lu,32.1957393,119.4577978,node,bank,中国银行,null,null
986232,lily lu,32.1959699,119.4568783,node,pharmacy,祥云药业,null,null
986643,wumin,32.2035612,119.4571109,node,taxi,出租车上下站,null,null
1068692,张笑非,32.1937864,119.4751515,node,bank,江苏银行,null,null
1068692,张笑非,32.1935822,119.4751701,node,pharmacy,康德药店,null,null
986643,wumin,32.2040786,119.457347,node,bank,交通银行,null,null
986138,qiaodongzheng,32.1942175,119.4764873,node,fast_food,大娘水饺,null,null
986643,wumin,32.2038063,119.4561239,node,bank,中国银行,null,null
986645,caidan,32.2131008,119.4476395,node,restaurant,大娘水饺,null,null
986643,wumin,32.2022993,119.4530232,node,restaurant,娘子米线,null,null
1068692,张笑非,32.1949721,119.4621194,node,pharmacy,存仁堂医药连锁,null,null
986643,wumin,32.2022811,119.4525726,node,restaurant,秦味皇,null,null
986643,wumin,32.2020088,119.4511564,node,pharmacy,存仁堂,null,null
1068692,张笑非,32.1940254,119.4624724,node,bank,工商银行,null,null
1068692,张笑非,32.1958049,119.462129,node,bank,中国银行,null,null
986643,wumin,32.2018181,119.450974,node,pub,建林绿茶,null,null
986634,lironghua,32.2021494,119.4288635,node,parking,停车场,null,null
986232,lily lu,32.1960117,119.4623683,node,police,正东路派出所,null,null
986232,lily lu,32.1964838,119.461982,node,cafe,自由空间,null,null
986643,wumin,32.2001522,119.443319,node,bus_station,农机公司站,null,null
986643,wumin,32.1999525,119.4430723,node,fuel,加油站,null,null
986232,lily lu,32.1963331,119.4611484,node,restaurant,天伦酒楼,null,null
986232,lily lu,32.1966472,119.4608662,node,hospital,镇江口腔医院,null,null
986232,lily lu,32.1970803,119.4608029,node,pharmacy,南水桥药店,null,null
986645,caidan,32.2118304,119.44691,node,bank,浦东发展银行,null,null
986138,qiaodongzheng,32.1944762,119.4755646,node,bar,鑫建酒饮商贸公司,null,null
1068692,张笑非,32.1939022,119.4753554,node,bank,中国银行镇江学府路支行,null,null
1068692,张笑非,32.1971758,119.4611098,node,restaurant,红房子酒店,null,null
1068692,张笑非,32.1972212,119.4606645,node,bank,江苏银行,null,null
1419439,julychangwork,32.2114758,119.447549,node,restaurant,江南公社,null,null
986643,wumin,32.1976238,119.4515319,node,restaurant,金秋园农家菜馆,null,null
986645,caidan,32.2117306,119.4481331,node,restaurant,陈记烤鸭,null,null
986138,qiaodongzheng,32.1959334,119.4817981,node,bank,交通银行镇江丁卯支行,null,null
1068692,张笑非,32.1957854,119.4834481,node,marketplace,镇江自来水营业厅,null,null
1068692,张笑非,32.1950568,119.4825475,node,cafe,两岸咖啡镇江店,null,null
1068692,张笑非,32.1948896,119.4788047,node,bus_station,恒美家园站,null,null
986645,caidan,32.2114038,119.4470065,node,bank,工商银行,null,null
986645,caidan,32.2104774,119.4476074,node,bank,华夏银行,null,null
986232,lily lu,32.197931,119.4571144,node,cafe,虎锯茶艺馆,null,null
986645,caidan,32.2098602,119.4473821,node,bank,工商银行,null,null
986643,wumin,32.2031345,119.455287,node,restaurant,老东门炒坊,null,null
986645,caidan,32.209561,119.4479078,node,pharmacy,怀润堂大药房,null,null
